seqnames	start	end	width	strand	gene_id
1	235787200	235787373	174	-	ENSG00000143669
1	235788701	235788812	112	-	ENSG00000143669
1	235975830	235977866	2037	-	ENSG00000116962
1	236178543	236178636	94	+	ENSG00000077585
1	236179879	236180028	150	+	ENSG00000077585
1	236183778	236183906	129	+	ENSG00000077585
1	236205126	236205198	73	+	ENSG00000077585
1	236208071	236208909	839	+	ENSG00000077585
1	236215555	236218515	2961	-	ENSG00000086619
1	236220173	236220827	655	-	ENSG00000086619
1	236482650	236484914	2265	+	ENSG00000186197
1	236491751	236491841	91	+	ENSG00000186197
1	236492083	236492155	73	+	ENSG00000186197
1	236502840	236502915	76	+	ENSG00000186197
1	236538914	236539089	176	+	ENSG00000116977
1	236540564	236540683	120	+	ENSG00000116977
1	236541654	236541706	53	+	ENSG00000116977
1	236542761	236542827	67	+	ENSG00000116977
1	236548162	236552981	4820	+	ENSG00000116977
1	236549005	236550901	1897	-	ENSG00000119285
1	236602825	236603155	331	-	ENSG00000119285
1	236762620	236764631	2012	+	ENSG00000077522
1	236897645	236903981	6337	+	ENSG00000116984
1	237004103	237004186	84	-	ENSG00000244020
1	237832648	237833988	1341	+	ENSG00000198626
1	237877864	237878382	519	-	ENSG00000116996
1	237882377	237882421	45	-	ENSG00000116996
1	237943724	237944251	528	-	ENSG00000270188
1	239909225	239915452	6228	+	ENSG00000133019
1	240474155	240475189	1035	+	ENSG00000155816
1	240489573	240492968	3396	-	ENSG00000180875
1	240775515	240776213	699	-	ENSG00000182901
1	240800641	240800646	6	-	ENSG00000182901
1	241497603	241497827	225	-	ENSG00000091483
1	241592154	241595642	3489	+	ENSG00000117009
1	241593124	241594691	1568	-	ENSG00000054277
1	241597746	241597997	252	-	ENSG00000054277
1	241614043	241614110	68	-	ENSG00000054277
1	241628853	241633795	4943	-	ENSG00000203668
1	241635466	241636032	567	-	ENSG00000203668
1	241795238	241795287	50	+	ENSG00000162843
1	241796257	241796298	42	+	ENSG00000162843
1	241801216	241802133	918	+	ENSG00000162843
1	241889474	241889939	466	+	ENSG00000174371
1	241995490	241996162	673	-	ENSG00000197769
1	242082986	242090110	7125	-	ENSG00000180287
1	242100668	242100782	115	-	ENSG00000180287
1	242107671	242107839	169	-	ENSG00000180287
1	242113890	242114026	137	-	ENSG00000180287
1	242124418	242124665	248	-	ENSG00000180287
1	242219988	242220115	128	-	ENSG00000180287
1	242265337	242265448	112	-	ENSG00000180287
1	242288362	242288530	169	-	ENSG00000180287
1	242348099	242348101	3	-	ENSG00000180287
1	243124428	243126448	2021	-	ENSG00000143702
1	243169440	243169535	96	-	ENSG00000143702
1	243169694	243169754	61	-	ENSG00000143702
1	243172697	243172846	150	-	ENSG00000143702
1	243176702	243176774	73	-	ENSG00000143702
1	243305145	243306548	1404	+	ENSG00000054282
1	243499786	243500092	307	+	ENSG00000054282
1	243488233	243488450	218	-	ENSG00000117020
1	243499719	243505248	5530	-	ENSG00000117020
1	244055371	244057476	2106	+	ENSG00000179456
1	244389070	244389091	22	+	ENSG00000173728
1	244408494	244409585	1092	-	ENSG00000035687
1	244635498	244635542	45	+	ENSG00000179397
1	244639928	244640504	577	+	ENSG00000179397
1	244705790	244709033	3244	+	ENSG00000121644
1	244729898	244730374	477	-	ENSG00000284188
1	244840638	244845344	4707	-	ENSG00000153187
1	244846604	244846706	103	-	ENSG00000153187
1	244847002	244847101	100	-	ENSG00000153187
1	244848788	244848856	69	-	ENSG00000153187
1	244850297	244854927	4631	-	ENSG00000153187
1	244854973	244855044	72	-	ENSG00000153187
1	244855424	244856158	735	-	ENSG00000153187
1	244856283	244856442	160	-	ENSG00000153187
1	244856457	244856625	169	-	ENSG00000153187
1	244856728	244856856	129	-	ENSG00000153187
1	244857598	244857717	120	-	ENSG00000153187
1	244858011	244858274	264	-	ENSG00000153187
1	244858729	244858841	113	-	ENSG00000153187
1	244859275	244859374	100	-	ENSG00000153187
1	244860335	244860336	2	-	ENSG00000153187
1	244843177	244845057	1881	+	ENSG00000203667
1	245083736	245083860	125	+	ENSG00000203666
1	245086795	245086961	167	+	ENSG00000203666
1	245087361	245087839	479	+	ENSG00000203666
1	245121949	245127164	5216	+	ENSG00000203666
1	245702607	245709431	6825	+	ENSG00000162849
1	245749342	245749562	221	-	ENSG00000185420
1	246325813	246326377	565	-	ENSG00000185420
1	246540560	246541030	471	-	ENSG00000162851
1	246633928	246633957	30	+	ENSG00000162852
1	246648053	246648243	191	+	ENSG00000162852
1	246665906	246668584	2679	+	ENSG00000162852
1	246767301	246768137	837	+	ENSG00000143653
1	246839098	246840805	1708	-	ENSG00000153207
1	246840962	246840998	37	-	ENSG00000153207
1	246842694	246842768	75	-	ENSG00000153207
1	246945547	246945827	281	-	ENSG00000197472
1	246967695	246967784	90	-	ENSG00000197472
1	246985323	246986966	1644	-	ENSG00000197472
1	246945547	246945827	281	-	ENSG00000135747
1	246967662	246969678	2017	-	ENSG00000135747
1	246979840	246979948	109	-	ENSG00000135747
1	246988121	246988255	135	-	ENSG00000135747
1	246996021	246996047	27	-	ENSG00000135747
1	247036784	247037448	665	-	ENSG00000277462
1	247099962	247100373	412	-	ENSG00000188295
1	247100856	247101319	464	-	ENSG00000188295
1	247101731	247101731	1	-	ENSG00000188295
1	247121975	247123867	1893	-	ENSG00000196418
1	247138145	247138741	597	-	ENSG00000196418
1	247155901	247156565	665	-	ENSG00000196418
1	247257146	247257210	65	+	ENSG00000197617
1	247297412	247300518	3107	-	ENSG00000162714
1	247425604	247425792	189	+	ENSG00000162711
1	247429585	247429755	171	+	ENSG00000162711
1	247434103	247434273	171	+	ENSG00000162711
1	247435970	247436140	171	+	ENSG00000162711
1	247443972	247444142	171	+	ENSG00000162711
1	247444651	247444821	171	+	ENSG00000162711
1	247448405	247449108	704	+	ENSG00000162711
1	247449118	247451028	1911	-	ENSG00000177535
1	247524677	247531548	6872	-	ENSG00000196242
1	247530133	247531548	1416	-	ENSG00000284824
1	247574383	247577690	3308	+	ENSG00000169224
1	247670812	247672117	1306	-	ENSG00000197437
1	247711436	247711828	393	-	ENSG00000169214
1	247711813	247712087	275	-	ENSG00000239395
1	247713891	247713927	37	-	ENSG00000239395
1	247722957	247723234	278	-	ENSG00000241128
1	247723353	247723430	78	-	ENSG00000241128
1	247754846	247757461	2616	-	ENSG00000221888
1	247775837	247779524	3688	+	ENSG00000228336
1	247814660	247814799	140	-	ENSG00000196772
1	247876490	247878205	1716	+	ENSG00000162722
1	247934756	247935339	584	+	ENSG00000177275
1	247966340	247966386	47	+	ENSG00000187080
1	248022887	248024276	1390	+	ENSG00000197454
1	248039207	248042305	3099	+	ENSG00000203663
1	248061621	248063407	1787	+	ENSG00000198128
1	248100315	248101103	789	+	ENSG00000196071
1	248181030	248181067	38	+	ENSG00000198601
1	248204007	248212925	8919	+	ENSG00000228198
1	248239865	248244679	4815	+	ENSG00000171180
1	248269917	248272851	2935	-	ENSG00000177212
1	248290139	248294615	4477	-	ENSG00000177201
1	248388536	248391811	3276	+	ENSG00000198104
1	248407105	248408020	916	+	ENSG00000175143
1	248442134	248444316	2183	+	ENSG00000227152
1	248453773	248455725	1953	+	ENSG00000196240
1	248489537	248491113	1577	+	ENSG00000203661
1	248522598	248527337	4740	+	ENSG00000188558
1	248556912	248558543	1632	-	ENSG00000182783
1	248590487	248592829	2343	-	ENSG00000184022
1	248623557	248626177	2621	-	ENSG00000279301
1	248636356	248638286	1931	-	ENSG00000177151
1	248649838	248649930	93	-	ENSG00000187701
1	248718649	248718807	159	-	ENSG00000259823
1	248721270	248722179	910	-	ENSG00000259823
1	248739415	248739610	196	-	ENSG00000259823
1	248810451	248811899	1449	-	ENSG00000175137
1	248848634	248849517	884	+	ENSG00000171161
1	248850006	248850516	511	-	ENSG00000171163
1	248850682	248850781	100	-	ENSG00000171163
1	248850863	248850947	85	-	ENSG00000171163
1	248853937	248854051	115	-	ENSG00000171163
1	248855380	248855458	79	-	ENSG00000171163
1	248855558	248855946	389	-	ENSG00000171163
1	248856288	248856422	135	-	ENSG00000171163
1	248856514	248856562	49	-	ENSG00000171163
1	248857234	248858003	770	-	ENSG00000171163
1	248918364	248919946	1583	+	ENSG00000185220
10	46892	48114	1223	-	ENSG00000261456
10	48425	48545	121	-	ENSG00000261456
10	249110	249261	152	+	ENSG00000015171
10	252471	254637	2167	+	ENSG00000015171
10	274190	277324	3135	-	ENSG00000151240
10	324639	324893	255	-	ENSG00000151240
10	364962	364997	36	-	ENSG00000151240
10	651234	652655	1422	+	ENSG00000180525
10	662963	669581	6619	+	ENSG00000180525
10	806914	812925	6012	-	ENSG00000107929
10	814442	814525	84	-	ENSG00000107929
10	863743	863883	141	-	ENSG00000107929
10	864123	864242	120	-	ENSG00000107929
10	1017228	1019936	2709	+	ENSG00000107937
10	1018907	1019516	610	-	ENSG00000148377
10	1039152	1041186	2035	-	ENSG00000067064
10	1096271	1096626	356	+	ENSG00000047056
10	1129345	1132297	2953	+	ENSG00000047056
10	1177318	1183192	5875	-	ENSG00000185736
10	3136580	3136802	223	+	ENSG00000067057
10	3137571	3137712	142	+	ENSG00000067057
10	3137730	3138030	301	-	ENSG00000107959
10	3138691	3138808	118	-	ENSG00000107959
10	3141508	3141604	97	-	ENSG00000107959
10	3143483	3143703	221	-	ENSG00000107959
10	3151176	3151193	18	-	ENSG00000107959
10	3775996	3779552	3557	-	ENSG00000067082
10	3780327	3781470	1144	-	ENSG00000067082
10	4835710	4835809	100	+	ENSG00000165568
10	4837459	4837581	123	+	ENSG00000165568
10	4839729	4839826	98	+	ENSG00000165568
10	4841785	4841857	73	+	ENSG00000165568
10	4842492	4842504	13	+	ENSG00000165568
10	4847148	4847345	198	+	ENSG00000165568
10	4847488	4848062	575	+	ENSG00000165568
10	4969717	4969941	225	+	ENSG00000187134
10	4977743	4983283	5541	+	ENSG00000187134
10	4987400	4989995	2596	-	ENSG00000151632
10	4999911	5000409	499	-	ENSG00000151632
10	5107504	5107686	183	+	ENSG00000196139
10	5218761	5218949	189	+	ENSG00000198610
10	5374207	5374692	486	+	ENSG00000178473
10	5393098	5393516	419	-	ENSG00000178462
10	5456995	5458463	1469	+	ENSG00000173848
10	5498697	5498997	301	-	ENSG00000178372
10	5525536	5526771	1236	+	ENSG00000178363
10	5638868	5640830	1963	-	ENSG00000196372
10	5641770	5641961	192	-	ENSG00000196372
10	5642473	5642548	76	-	ENSG00000196372
10	5763033	5763740	708	+	ENSG00000108021
10	5765223	5766070	848	-	ENSG00000057608
10	5861617	5862691	1075	-	ENSG00000134461
10	5878087	5878221	135	-	ENSG00000134461
10	5937281	5937594	314	+	ENSG00000134452
10	5948892	5948954	63	-	ENSG00000134470
10	5952371	5953259	889	-	ENSG00000134470
10	6010689	6012871	2183	-	ENSG00000134460
10	6115557	6117457	1901	+	ENSG00000134453
10	6225188	6225248	61	+	ENSG00000170525
10	6226192	6226365	174	+	ENSG00000170525
10	6228196	6228295	100	+	ENSG00000170525
10	6229143	6229180	38	+	ENSG00000170525
10	6231263	6231314	52	+	ENSG00000170525
10	6232895	6235532	2638	+	ENSG00000170525
10	6254370	6254644	275	+	ENSG00000170525
10	6427143	6428206	1064	-	ENSG00000065675
10	7158624	7163769	5146	-	ENSG00000198879
10	7284182	7285829	1648	-	ENSG00000198879
10	7348142	7348286	145	-	ENSG00000198879
10	7559270	7563082	3813	-	ENSG00000123243
10	7571405	7572321	917	-	ENSG00000123243
10	7576892	7577012	121	-	ENSG00000123243
10	7579755	7580064	310	-	ENSG00000123243
10	7585901	7586069	169	-	ENSG00000123243
10	7600529	7600553	25	-	ENSG00000123243
10	7749335	7749520	186	+	ENSG00000151655
10	7750962	7756079	5118	-	ENSG00000151657
10	7806981	7807010	30	+	ENSG00000165629
10	7807659	7807815	157	+	ENSG00000165629
10	8014752	8016627	1876	+	ENSG00000165632
10	8074024	8075203	1180	+	ENSG00000107485
10	11249188	11249201	14	+	ENSG00000048740
10	11257738	11257872	135	+	ENSG00000048740
10	11270666	11270824	159	+	ENSG00000048740
10	11275057	11275120	64	+	ENSG00000048740
10	11288418	11288552	135	+	ENSG00000048740
10	11314139	11314789	651	+	ENSG00000048740
10	11321207	11321386	180	+	ENSG00000048740
10	11325836	11325979	144	+	ENSG00000048740
10	11328926	11336675	7750	+	ENSG00000048740
10	11453946	11462440	8495	-	ENSG00000148429
10	11564127	11565564	1438	-	ENSG00000148429
10	11763545	11764070	526	+	ENSG00000134463
10	11870407	11872277	1871	+	ENSG00000148426
10	11920022	11921297	1276	-	ENSG00000151461
10	12108002	12108015	14	+	ENSG00000181192
10	12112900	12113029	130	+	ENSG00000181192
10	12120889	12123225	2337	+	ENSG00000181192
10	12149738	12149767	30	+	ENSG00000065665
10	12153783	12153820	38	+	ENSG00000065665
10	12155329	12155404	76	+	ENSG00000065665
10	12156934	12157067	134	+	ENSG00000065665
10	12157908	12158048	141	+	ENSG00000065665
10	12164455	12165412	958	+	ENSG00000065665
10	12167766	12167893	128	+	ENSG00000065665
10	12169258	12169961	704	+	ENSG00000065665
10	12165325	12167701	2377	-	ENSG00000165609
10	12167738	12167811	74	-	ENSG00000165609
10	12169722	12170145	424	-	ENSG00000165609
10	12170232	12170852	621	-	ENSG00000165609
10	12250338	12250589	252	+	ENSG00000151465
10	12825726	12826143	418	+	ENSG00000183049
10	12828888	12835545	6658	+	ENSG00000183049
10	12896625	12898415	1791	-	ENSG00000151468
10	13110203	13110476	274	+	ENSG00000123240
10	13112453	13112635	183	+	ENSG00000123240
10	13116267	13116340	74	+	ENSG00000123240
10	13116441	13116540	100	+	ENSG00000123240
10	13118888	13118980	93	+	ENSG00000123240
10	13122915	13123198	284	+	ENSG00000123240
10	13136867	13138308	1442	+	ENSG00000123240
10	13209161	13211104	1944	+	ENSG00000065328
10	13221767	13222102	336	-	ENSG00000165623
10	13277796	13278300	505	-	ENSG00000107537
10	13317424	13319141	1718	-	ENSG00000086475
10	13438637	13439171	535	-	ENSG00000165626
10	13441088	13447257	6170	-	ENSG00000165626
10	13630341	13630868	528	+	ENSG00000165630
10	13630341	13630465	125	+	ENSG00000282246
10	13632564	13632825	262	+	ENSG00000282246
10	13637997	13638120	124	+	ENSG00000282246
10	13638701	13638923	223	+	ENSG00000282246
10	13644917	13645072	156	+	ENSG00000282246
10	13654386	13654427	42	+	ENSG00000282246
10	13655378	13655929	552	+	ENSG00000282246
10	13643706	13647035	3330	-	ENSG00000151474
10	13651903	13651904	2	-	ENSG00000151474
10	14082947	14083813	867	-	ENSG00000151474
10	14097010	14097021	12	-	ENSG00000151474
10	14326175	14326809	635	-	ENSG00000151474
10	14518557	14521306	2750	-	ENSG00000065809
10	14521869	14522019	151	-	ENSG00000065809
10	14527937	14528011	75	-	ENSG00000065809
10	14530332	14530515	184	-	ENSG00000065809
10	14553322	14553373	52	-	ENSG00000065809
10	14819250	14819979	730	-	ENSG00000185267
10	14843582	14847018	3437	+	ENSG00000284024
10	14849477	14849668	192	+	ENSG00000187522
10	14871607	14871741	135	+	ENSG00000187522
10	14896953	14897517	565	+	ENSG00000152455
10	14899539	14899685	147	+	ENSG00000152455
10	14901133	14901262	130	+	ENSG00000152455
10	14902406	14904315	1910	+	ENSG00000152455
10	14897359	14899163	1805	-	ENSG00000152457
10	14907879	14908407	529	-	ENSG00000152457
10	14972642	14972851	210	+	ENSG00000197889
10	15061912	15062084	173	+	ENSG00000152463
10	15073230	15073852	623	+	ENSG00000152463
10	15077523	15078529	1007	-	ENSG00000176244
10	15104167	15104257	91	+	ENSG00000152464
10	15106060	15106130	71	+	ENSG00000152464
10	15107866	15109194	1329	-	ENSG00000152465
10	15211643	15212914	1272	-	ENSG00000148468
10	15513949	15517157	3209	-	ENSG00000077943
10	15778170	15778991	822	-	ENSG00000148481
10	15788828	15789245	418	-	ENSG00000148481
10	16511257	16513745	2489	+	ENSG00000165983
10	16513743	16514527	785	-	ENSG00000165985
10	16590611	16593393	2783	-	ENSG00000148484
10	16823964	16824974	1011	-	ENSG00000107611
10	16965640	16965971	332	-	ENSG00000107611
10	17121882	17122521	640	-	ENSG00000107611
10	17123411	17123563	153	-	ENSG00000107611
10	17142254	17149140	6887	-	ENSG00000107614
10	17152935	17153447	513	-	ENSG00000107614
10	17153507	17153636	130	-	ENSG00000107614
10	17154677	17154734	58	-	ENSG00000107614
10	17157441	17157784	344	-	ENSG00000107614
10	17159146	17159229	84	-	ENSG00000107614
10	17160305	17160374	70	-	ENSG00000107614
10	17161483	17161548	66	-	ENSG00000107614
10	17162166	17162237	72	-	ENSG00000107614
10	17168841	17168917	77	-	ENSG00000107614
10	17169310	17169503	194	-	ENSG00000107614
10	17235394	17236379	986	+	ENSG00000026025
10	17237230	17237593	364	+	ENSG00000026025
10	17318383	17318694	312	-	ENSG00000148488
10	17319874	17320877	1004	-	ENSG00000148488
10	17589032	17590446	1415	-	ENSG00000165996
10	17594205	17594377	173	-	ENSG00000165996
10	17599074	17599267	194	-	ENSG00000165996
10	17615477	17615744	268	-	ENSG00000165996
10	17672979	17673078	100	+	ENSG00000136738
10	17684675	17684750	76	+	ENSG00000136738
10	17684832	17684927	96	+	ENSG00000136738
10	17688027	17688173	147	+	ENSG00000136738
10	17693222	17693281	60	+	ENSG00000136738
10	17714781	17715914	1134	+	ENSG00000136738
10	17796505	17800868	4364	+	ENSG00000148483
10	17910466	17911170	705	+	ENSG00000260314
10	18042834	18043292	459	+	ENSG00000148482
10	18518359	18518416	58	+	ENSG00000165995
10	18518910	18518968	59	+	ENSG00000165995
10	18527588	18527697	110	+	ENSG00000165995
10	18534076	18534227	152	+	ENSG00000165995
10	18536101	18536196	96	+	ENSG00000165995
10	18538180	18538365	186	+	ENSG00000165995
10	18539230	18543557	4328	+	ENSG00000165995
10	18545561	18545932	372	-	ENSG00000241058
10	18653284	18653459	176	-	ENSG00000241058
10	18654853	18654955	103	-	ENSG00000241058
10	18675217	18681639	6423	+	ENSG00000165997
10	19734238	19734478	241	+	ENSG00000204740
10	20279820	20289856	10037	+	ENSG00000120594
10	20779973	20785746	5774	-	ENSG00000078114
10	20813740	20814043	304	-	ENSG00000078114
10	20815625	20815717	93	-	ENSG00000078114
10	20817598	20817688	91	-	ENSG00000078114
10	21125763	21126085	323	-	ENSG00000204683
10	21492658	21495599	2942	-	ENSG00000204682
10	21513478	21515095	1618	-	ENSG00000180592
10	21556678	21557182	505	+	ENSG00000078403
10	21740235	21740236	2	+	ENSG00000078403
10	21741939	21743630	1692	+	ENSG00000078403
10	21756537	21756686	150	-	ENSG00000136770
10	21919889	21919929	41	-	ENSG00000136770
10	21920798	21920957	160	-	ENSG00000136770
10	22208814	22208882	69	-	ENSG00000223601
10	22317874	22317995	122	+	ENSG00000148444
10	22318105	22318168	64	+	ENSG00000148444
10	22318272	22318306	35	+	ENSG00000148444
10	22318653	22318713	61	+	ENSG00000148444
10	22319031	22319281	251	+	ENSG00000148444
10	22319999	22320308	310	+	ENSG00000148444
10	22326487	22326561	75	+	ENSG00000269897
10	22326890	22326986	97	+	ENSG00000269897
10	22327595	22327650	56	+	ENSG00000269897
10	22327742	22327792	51	+	ENSG00000269897
10	22327950	22328058	109	+	ENSG00000269897
10	22328134	22328179	46	+	ENSG00000269897
10	22328600	22328698	99	+	ENSG00000269897
10	22329048	22329098	51	+	ENSG00000269897
10	22329543	22331484	1942	+	ENSG00000168283
10	22412506	22412523	18	+	ENSG00000077327
10	22416619	22417621	1003	+	ENSG00000077327
10	22534849	22537200	2352	-	ENSG00000150867
10	23014122	23014489	368	+	ENSG00000165309
10	23037480	23038523	1044	+	ENSG00000165309
10	23119399	23119451	53	+	ENSG00000148450
10	23120758	23122013	1256	+	ENSG00000148450
10	23193729	23194252	524	+	ENSG00000168267
10	23201916	23204255	2340	-	ENSG00000179133
10	23223598	23223658	61	-	ENSG00000179133
10	23223744	23223789	46	-	ENSG00000179133
10	23316737	23318909	2173	-	ENSG00000179133
10	23440904	23442390	1487	+	ENSG00000165312
