length_3utr	gene_id
2929	ENSG00000116574
3556	ENSG00000116580
1558	ENSG00000116584
139	ENSG00000116586
4702	ENSG00000116604
10705	ENSG00000116641
658	ENSG00000116649
1410	ENSG00000116661
503	ENSG00000116663
9464	ENSG00000116667
962	ENSG00000116668
295	ENSG00000116670
2844	ENSG00000116675
6884	ENSG00000116678
2144	ENSG00000116679
1068	ENSG00000116685
1949	ENSG00000116688
784	ENSG00000116690
237	ENSG00000116691
2731	ENSG00000116698
555	ENSG00000116701
413	ENSG00000116703
5008	ENSG00000116704
473	ENSG00000116711
641	ENSG00000116717
632	ENSG00000116721
307	ENSG00000116726
1607	ENSG00000116729
3921	ENSG00000116731
687	ENSG00000116741
954	ENSG00000116745
6615	ENSG00000116747
1475	ENSG00000116748
4703	ENSG00000116750
573	ENSG00000116752
2777	ENSG00000116754
724	ENSG00000116761
1298	ENSG00000116771
485	ENSG00000116774
855	ENSG00000116783
2910	ENSG00000116785
835	ENSG00000116786
814	ENSG00000116791
805	ENSG00000116793
100	ENSG00000116809
981	ENSG00000116815
652	ENSG00000116819
495	ENSG00000116824
5929	ENSG00000116830
5054	ENSG00000116833
4705	ENSG00000116852
1115	ENSG00000116857
546	ENSG00000116863
591	ENSG00000116871
2144	ENSG00000116874
290	ENSG00000116882
857	ENSG00000116885
70	ENSG00000116898
2815	ENSG00000116903
2160	ENSG00000116906
1619	ENSG00000116918
1810	ENSG00000116922
1355	ENSG00000116954
2037	ENSG00000116962
5236	ENSG00000116977
3888	ENSG00000116983
6337	ENSG00000116984
3237	ENSG00000116985
3148	ENSG00000116990
1162	ENSG00000116991
564	ENSG00000116996
474	ENSG00000117000
3489	ENSG00000117009
1290	ENSG00000117010
1929	ENSG00000117013
5838	ENSG00000117016
5748	ENSG00000117020
4585	ENSG00000117036
2710	ENSG00000117054
2801	ENSG00000117069
2648	ENSG00000117090
2222	ENSG00000117091
2062	ENSG00000117114
2512	ENSG00000117115
159	ENSG00000117118
418	ENSG00000117122
631	ENSG00000117133
4853	ENSG00000117139
479	ENSG00000117143
544	ENSG00000117148
6640	ENSG00000117151
2411	ENSG00000117152
1537	ENSG00000117153
156	ENSG00000117154
4863	ENSG00000117155
4635	ENSG00000117174
2317	ENSG00000117215
2645	ENSG00000117222
2921	ENSG00000117226
1036	ENSG00000117228
570	ENSG00000117245
1981	ENSG00000117262
2800	ENSG00000117266
2585	ENSG00000117280
2987	ENSG00000117281
2708	ENSG00000117298
1597	ENSG00000117305
350	ENSG00000117308
523	ENSG00000117318
803	ENSG00000117322
2036	ENSG00000117335
216	ENSG00000117360
1123	ENSG00000117362
746	ENSG00000117385
2661	ENSG00000117394
268	ENSG00000117395
74	ENSG00000117399
583	ENSG00000117407
340	ENSG00000117408
1192	ENSG00000117410
722	ENSG00000117411
488	ENSG00000117419
1327	ENSG00000117425
657	ENSG00000117448
293	ENSG00000117450
3533	ENSG00000117461
425	ENSG00000117472
2117	ENSG00000117475
362	ENSG00000117477
1940	ENSG00000117479
898	ENSG00000117480
4860	ENSG00000117481
5568	ENSG00000117500
956	ENSG00000117501
8859	ENSG00000117505
793	ENSG00000117519
1930	ENSG00000117523
1246	ENSG00000117525
1707	ENSG00000117528
4346	ENSG00000117533
345	ENSG00000117543
1274	ENSG00000117560
10333	ENSG00000117569
2782	ENSG00000117586
944	ENSG00000117592
841	ENSG00000117593
429	ENSG00000117594
3711	ENSG00000117595
8267	ENSG00000117597
2827	ENSG00000117598
2580	ENSG00000117600
85	ENSG00000117601
5795	ENSG00000117602
587	ENSG00000117614
2012	ENSG00000117616
14550	ENSG00000117620
4080	ENSG00000117625
1197	ENSG00000117632
1597	ENSG00000117640
2599	ENSG00000117643
1286	ENSG00000117650
2969	ENSG00000117676
3691	ENSG00000117682
373	ENSG00000117691
2655	ENSG00000117697
5668	ENSG00000117707
3346	ENSG00000117713
794	ENSG00000117724
639	ENSG00000117748
1230	ENSG00000117751
2123	ENSG00000117758
1160	ENSG00000117791
2547	ENSG00000117834
3508	ENSG00000117859
1875	ENSG00000117862
3212	ENSG00000117868
1552	ENSG00000117877
6490	ENSG00000117899
5395	ENSG00000117906
2022	ENSG00000117971
564	ENSG00000117983
1156	ENSG00000117984
1184	ENSG00000118004
6422	ENSG00000118007
546	ENSG00000118017
3995	ENSG00000118046
7719	ENSG00000118058
2502	ENSG00000118094
476	ENSG00000118096
3091	ENSG00000118113
57	ENSG00000118137
539	ENSG00000118156
2072	ENSG00000118160
1217	ENSG00000118162
342	ENSG00000118181
1891	ENSG00000118193
202	ENSG00000118194
1558	ENSG00000118197
3200	ENSG00000118200
5416	ENSG00000118217
66	ENSG00000118231
1687	ENSG00000118242
209	ENSG00000118245
707	ENSG00000118246
6382	ENSG00000118257
7028	ENSG00000118260
7307	ENSG00000118263
346	ENSG00000118271
2445	ENSG00000118276
85	ENSG00000118292
1193	ENSG00000118298
2127	ENSG00000118307
1397	ENSG00000118308
2826	ENSG00000118322
1988	ENSG00000118363
2953	ENSG00000118369
1796	ENSG00000118402
4658	ENSG00000118407
468	ENSG00000118418
6069	ENSG00000118420
5133	ENSG00000118432
497	ENSG00000118434
2129	ENSG00000118454
5204	ENSG00000118473
8331	ENSG00000118482
229	ENSG00000118491
6746	ENSG00000118492
1124	ENSG00000118495
6604	ENSG00000118496
3720	ENSG00000118503
2189	ENSG00000118507
360	ENSG00000118508
4252	ENSG00000118513
1885	ENSG00000118514
3086	ENSG00000118515
2133	ENSG00000118518
424	ENSG00000118520
1088	ENSG00000118523
3751	ENSG00000118526
4369	ENSG00000118557
3031	ENSG00000118564
10307	ENSG00000118579
12010	ENSG00000118596
1599	ENSG00000118600
4725	ENSG00000118620
451	ENSG00000118640
1895	ENSG00000118655
347	ENSG00000118680
4982	ENSG00000118689
1256	ENSG00000118690
131	ENSG00000118702
308	ENSG00000118705
2519	ENSG00000118707
1234	ENSG00000118729
3130	ENSG00000118733
2083	ENSG00000118762
2092	ENSG00000118777
530	ENSG00000118785
1599	ENSG00000118804
1201	ENSG00000118816
911	ENSG00000118849
2043	ENSG00000118855
3215	ENSG00000118873
2194	ENSG00000118894
877	ENSG00000118898
3072	ENSG00000118900
9401	ENSG00000118922
208	ENSG00000118939
4835	ENSG00000118946
7490	ENSG00000118960
3410	ENSG00000118961
5800	ENSG00000118965
5359	ENSG00000118971
2116	ENSG00000118972
4099	ENSG00000118985
678	ENSG00000118997
2630	ENSG00000119004
135	ENSG00000119013
4004	ENSG00000119041
4163	ENSG00000119042
1815	ENSG00000119048
2536	ENSG00000119121
4407	ENSG00000119125
3179	ENSG00000119138
834	ENSG00000119139
233	ENSG00000119147
4450	ENSG00000119185
84	ENSG00000119203
2193	ENSG00000119227
3791	ENSG00000119231
1436	ENSG00000119242
2733	ENSG00000119280
6116	ENSG00000119283
2228	ENSG00000119285
6135	ENSG00000119314
2538	ENSG00000119318
6393	ENSG00000119321
424	ENSG00000119326
1433	ENSG00000119328
574	ENSG00000119333
1736	ENSG00000119335
2309	ENSG00000119383
1281	ENSG00000119392
3259	ENSG00000119396
1163	ENSG00000119397
1596	ENSG00000119401
7585	ENSG00000119402
2391	ENSG00000119403
2360	ENSG00000119408
1091	ENSG00000119411
3100	ENSG00000119414
183	ENSG00000119421
180	ENSG00000119431
4260	ENSG00000119446
1072	ENSG00000119457
1866	ENSG00000119471
2088	ENSG00000119487
3551	ENSG00000119508
1521	ENSG00000119509
1444	ENSG00000119514
4798	ENSG00000119522
2501	ENSG00000119523
314	ENSG00000119535
5252	ENSG00000119537
2530	ENSG00000119541
14574	ENSG00000119547
3063	ENSG00000119559
524	ENSG00000119574
5811	ENSG00000119596
3732	ENSG00000119599
2261	ENSG00000119608
1819	ENSG00000119614
4245	ENSG00000119616
872	ENSG00000119630
18	ENSG00000119632
1523	ENSG00000119636
5620	ENSG00000119638
1239	ENSG00000119640
1342	ENSG00000119650
1705	ENSG00000119655
7905	ENSG00000119661
859	ENSG00000119669
855	ENSG00000119673
2959	ENSG00000119681
4359	ENSG00000119682
3841	ENSG00000119684
3242	ENSG00000119685
1771	ENSG00000119686
3144	ENSG00000119688
2574	ENSG00000119689
1477	ENSG00000119698
1235	ENSG00000119699
2471	ENSG00000119703
1901	ENSG00000119705
7570	ENSG00000119707
3792	ENSG00000119711
1421	ENSG00000119714
3522	ENSG00000119715
3806	ENSG00000119718
13500	ENSG00000119720
2255	ENSG00000119723
2395	ENSG00000119725
2457	ENSG00000119729
221	ENSG00000119737
2673	ENSG00000119760
3357	ENSG00000119771
7952	ENSG00000119772
1867	ENSG00000119777
3382	ENSG00000119778
844	ENSG00000119782
3138	ENSG00000119787
1690	ENSG00000119801
1821	ENSG00000119812
11279	ENSG00000119820
1135	ENSG00000119844
3258	ENSG00000119862
2261	ENSG00000119865
17259	ENSG00000119866
1515	ENSG00000119878
465	ENSG00000119888
1698	ENSG00000119899
6901	ENSG00000119900
4333	ENSG00000119906
5724	ENSG00000119912
2719	ENSG00000119913
337	ENSG00000119915
843	ENSG00000119917
919	ENSG00000119919
1901	ENSG00000119922
7053	ENSG00000119927
573	ENSG00000119929
1485	ENSG00000119938
233	ENSG00000119943
2814	ENSG00000119946
2378	ENSG00000119950
3420	ENSG00000119953
919	ENSG00000119965
4531	ENSG00000119969
4143	ENSG00000119973
803	ENSG00000119977
548	ENSG00000119979
445	ENSG00000119986
3759	ENSG00000120008
1936	ENSG00000120029
1379	ENSG00000120049
747	ENSG00000120051
677	ENSG00000120053
234	ENSG00000120054
615	ENSG00000120055
763	ENSG00000120057
3542	ENSG00000120063
972	ENSG00000120068
1560	ENSG00000120071
952	ENSG00000120075
1987	ENSG00000120088
1797	ENSG00000120093
1680	ENSG00000120094
672	ENSG00000120129
9076	ENSG00000120137
1738	ENSG00000120149
2819	ENSG00000120156
960	ENSG00000120158
2471	ENSG00000120159
324	ENSG00000120160
5378	ENSG00000120162
50	ENSG00000120210
1427	ENSG00000120211
1898	ENSG00000120215
2704	ENSG00000120217
483	ENSG00000120235
439	ENSG00000120242
3012	ENSG00000120251
3247	ENSG00000120253
1655	ENSG00000120254
1809	ENSG00000120256
3046	ENSG00000120262
1644	ENSG00000120265
2769	ENSG00000120278
2314	ENSG00000120279
626	ENSG00000120280
1017	ENSG00000120289
457	ENSG00000120306
5344	ENSG00000120314
549	ENSG00000120318
89	ENSG00000120322
687	ENSG00000120324
1857	ENSG00000120327
2712	ENSG00000120328
331	ENSG00000120329
995	ENSG00000120332
2007	ENSG00000120333
898	ENSG00000120334
1407	ENSG00000120337
3870	ENSG00000120341
3028	ENSG00000120370
601	ENSG00000120436
226	ENSG00000120437
1356	ENSG00000120438
1140	ENSG00000120440
3160	ENSG00000120451
4304	ENSG00000120457
1270	ENSG00000120458
2428	ENSG00000120471
155	ENSG00000120498
194	ENSG00000120500
487	ENSG00000120509
4968	ENSG00000120519
3607	ENSG00000120526
2683	ENSG00000120533
388	ENSG00000120539
2730	ENSG00000120549
489	ENSG00000120563
10037	ENSG00000120594
1312	ENSG00000120616
3436	ENSG00000120645
725	ENSG00000120647
689	ENSG00000120656
472	ENSG00000120658
1095	ENSG00000120659
1474	ENSG00000120662
1995	ENSG00000120669
6976	ENSG00000120675
1499	ENSG00000120685
3236	ENSG00000120686
1092	ENSG00000120688
3000	ENSG00000120690
3845	ENSG00000120693
4449	ENSG00000120694
2370	ENSG00000120696
167	ENSG00000120697
871	ENSG00000120699
2594	ENSG00000120705
2832	ENSG00000120708
3033	ENSG00000120709
397	ENSG00000120725
922	ENSG00000120727
466	ENSG00000120729
5499	ENSG00000120733
1234	ENSG00000120738
2693	ENSG00000120742
1657	ENSG00000120756
4042	ENSG00000120784
2818	ENSG00000120798
493	ENSG00000120800
3870	ENSG00000120802
3125	ENSG00000120805
629	ENSG00000120820
266	ENSG00000120832
3980	ENSG00000120833
2660	ENSG00000120837
972	ENSG00000120860
3004	ENSG00000120868
3962	ENSG00000120875
1324	ENSG00000120885
3395	ENSG00000120889
1150	ENSG00000120896
882	ENSG00000120899
3288	ENSG00000120903
2265	ENSG00000120907
438	ENSG00000120910
4823	ENSG00000120913
1042	ENSG00000120915
4368	ENSG00000120925
191	ENSG00000120937
3643	ENSG00000120942
4900	ENSG00000120948
3205	ENSG00000120949
130	ENSG00000120952
2999	ENSG00000120963
1739	ENSG00000120992
2316	ENSG00000121005
1326	ENSG00000121022
2245	ENSG00000121039
450	ENSG00000121053
2058	ENSG00000121057
884	ENSG00000121058
5097	ENSG00000121060
1647	ENSG00000121064
2479	ENSG00000121067
2636	ENSG00000121068
1134	ENSG00000121073
1594	ENSG00000121075
4673	ENSG00000121101
1531	ENSG00000121104
494	ENSG00000121152
3982	ENSG00000121207
407	ENSG00000121210
757	ENSG00000121211
1616	ENSG00000121236
364	ENSG00000121270
6323	ENSG00000121274
3238	ENSG00000121281
7676	ENSG00000121289
1905	ENSG00000121297
2892	ENSG00000121310
813	ENSG00000121316
29	ENSG00000121318
142	ENSG00000121335
4124	ENSG00000121350
1674	ENSG00000121351
768	ENSG00000121361
82	ENSG00000121377
1494	ENSG00000121380
43	ENSG00000121381
1265	ENSG00000121390
7098	ENSG00000121406
172	ENSG00000121410
2464	ENSG00000121413
2543	ENSG00000121417
970	ENSG00000121440
2651	ENSG00000121446
4552	ENSG00000121454
2307	ENSG00000121481
2017	ENSG00000121486
2829	ENSG00000121542
1003	ENSG00000121552
2445	ENSG00000121570
690	ENSG00000121577
4603	ENSG00000121578
5641	ENSG00000121579
1764	ENSG00000121594
580	ENSG00000121621
3244	ENSG00000121644
744	ENSG00000121653
2337	ENSG00000121671
1045	ENSG00000121680
127	ENSG00000121690
629	ENSG00000121691
381	ENSG00000121716
5815	ENSG00000121741
733	ENSG00000121742
3726	ENSG00000121743
6028	ENSG00000121749
303	ENSG00000121753
338	ENSG00000121764
899	ENSG00000121766
460	ENSG00000121769
1258	ENSG00000121774
851	ENSG00000121775
409	ENSG00000121797
1876	ENSG00000121807
401	ENSG00000121851
28	ENSG00000121853
1620	ENSG00000121858
4161	ENSG00000121864
1177	ENSG00000121871
6016	ENSG00000121879
3813	ENSG00000121892
936	ENSG00000121895
9612	ENSG00000121897
1128	ENSG00000121898
210	ENSG00000121900
1945	ENSG00000121903
5157	ENSG00000121904
784	ENSG00000121905
774	ENSG00000121931
756	ENSG00000121933
3039	ENSG00000121940
5269	ENSG00000121957
10393	ENSG00000121964
520	ENSG00000121966
6025	ENSG00000121988
3552	ENSG00000121989
5586	ENSG00000122008
9188	ENSG00000122012
1672	ENSG00000122025
407	ENSG00000122026
32	ENSG00000122033
1053	ENSG00000122034
196	ENSG00000122035
2884	ENSG00000122042
6225	ENSG00000122068
3386	ENSG00000122085
1173	ENSG00000122121
1369	ENSG00000122122
4994	ENSG00000122126
822	ENSG00000122133
519	ENSG00000122136
540	ENSG00000122140
1833	ENSG00000122145
1715	ENSG00000122176
778	ENSG00000122180
1436	ENSG00000122188
933	ENSG00000122194
1646	ENSG00000122203
884	ENSG00000122218
1439	ENSG00000122223
2012	ENSG00000122224
1682	ENSG00000122254
898	ENSG00000122257
1764	ENSG00000122299
261	ENSG00000122304
7358	ENSG00000122335
5055	ENSG00000122359
4474	ENSG00000122367
704	ENSG00000122375
785	ENSG00000122376
5016	ENSG00000122378
192	ENSG00000122386
2727	ENSG00000122390
510	ENSG00000122406
7831	ENSG00000122417
3460	ENSG00000122420
1415	ENSG00000122432
2854	ENSG00000122435
651	ENSG00000122477
472	ENSG00000122481
1552	ENSG00000122482
926	ENSG00000122483
15045	ENSG00000122484
2578	ENSG00000122490
2714	ENSG00000122507
2148	ENSG00000122512
2593	ENSG00000122515
273	ENSG00000122543
4043	ENSG00000122545
2337	ENSG00000122547
5747	ENSG00000122550
1031	ENSG00000122557
1946	ENSG00000122565
2546	ENSG00000122566
4339	ENSG00000122574
1194	ENSG00000122584
178	ENSG00000122585
12073	ENSG00000122591
1193	ENSG00000122592
4536	ENSG00000122641
1580	ENSG00000122642
1726	ENSG00000122643
2077	ENSG00000122644
1981	ENSG00000122674
2583	ENSG00000122678
942	ENSG00000122679
831	ENSG00000122687
1073	ENSG00000122691
5529	ENSG00000122692
1485	ENSG00000122694
53	ENSG00000122696
1504	ENSG00000122705
1406	ENSG00000122707
96	ENSG00000122711
645	ENSG00000122728
4658	ENSG00000122729
4433	ENSG00000122733
495	ENSG00000122735
6158	ENSG00000122741
639	ENSG00000122756
6525	ENSG00000122778
5042	ENSG00000122779
1134	ENSG00000122783
3529	ENSG00000122786
1349	ENSG00000122787
1286	ENSG00000122824
1342	ENSG00000122852
701	ENSG00000122859
932	ENSG00000122861
691	ENSG00000122862
5093	ENSG00000122863
2764	ENSG00000122870
1936	ENSG00000122873
1211	ENSG00000122877
2150	ENSG00000122882
1005	ENSG00000122884
6381	ENSG00000122912
1887	ENSG00000122952
2180	ENSG00000122958
2615	ENSG00000122965
2442	ENSG00000122966
2271	ENSG00000122970
560	ENSG00000122971
1227	ENSG00000122986
2328	ENSG00000123064
8105	ENSG00000123066
363	ENSG00000123080
2133	ENSG00000123091
5286	ENSG00000123094
2040	ENSG00000123095
3735	ENSG00000123096
5480	ENSG00000123104
3170	ENSG00000123106
3896	ENSG00000123119
1955	ENSG00000123124
2893	ENSG00000123130
345	ENSG00000123131
995	ENSG00000123136
352	ENSG00000123143
586	ENSG00000123144
604	ENSG00000123146
919	ENSG00000123154
997	ENSG00000123159
114	ENSG00000123165
152	ENSG00000123171
2357	ENSG00000123178
705	ENSG00000123179
4314	ENSG00000123191
4493	ENSG00000123200
6912	ENSG00000123213
1765	ENSG00000123219
2450	ENSG00000123240
5355	ENSG00000123243
1854	ENSG00000123268
2022	ENSG00000123297
2579	ENSG00000123307
467	ENSG00000123329
7642	ENSG00000123338
3847	ENSG00000123342
469	ENSG00000123349
3486	ENSG00000123352
1484	ENSG00000123353
563	ENSG00000123358
2787	ENSG00000123360
1288	ENSG00000123364
2810	ENSG00000123374
2636	ENSG00000123384
2230	ENSG00000123388
304	ENSG00000123395
263	ENSG00000123405
2390	ENSG00000123407
4621	ENSG00000123411
3700	ENSG00000123415
1666	ENSG00000123416
2265	ENSG00000123427
1400	ENSG00000123444
773	ENSG00000123453
897	ENSG00000123454
3715	ENSG00000123472
997	ENSG00000123473
1423	ENSG00000123485
105	ENSG00000123496
1150	ENSG00000123500
2660	ENSG00000123505
1791	ENSG00000123545
5706	ENSG00000123552
2021	ENSG00000123560
1058	ENSG00000123561
665	ENSG00000123562
339	ENSG00000123569
2857	ENSG00000123570
6926	ENSG00000123572
6124	ENSG00000123575
190	ENSG00000123576
579	ENSG00000123584
964	ENSG00000123594
1154	ENSG00000123595
7008	ENSG00000123600
2038	ENSG00000123607
228	ENSG00000123609
515	ENSG00000123610
7151	ENSG00000123612
1421	ENSG00000123636
5089	ENSG00000123643
6442	ENSG00000123684
373	ENSG00000123685
392	ENSG00000123689
3725	ENSG00000123700
2598	ENSG00000123728
3381	ENSG00000123737
4668	ENSG00000123739
653	ENSG00000123810
1325	ENSG00000123815
8823	ENSG00000123836
372	ENSG00000123838
64	ENSG00000123843
882	ENSG00000123892
2838	ENSG00000123901
14053	ENSG00000123908
3629	ENSG00000123933
278	ENSG00000123975
1296	ENSG00000123977
3468	ENSG00000123983
583	ENSG00000123989
2295	ENSG00000123992
187	ENSG00000123999
40	ENSG00000124003
1086	ENSG00000124006
2405	ENSG00000124019
2682	ENSG00000124067
415	ENSG00000124074
65	ENSG00000124091
5176	ENSG00000124092
2832	ENSG00000124098
176	ENSG00000124102
72	ENSG00000124103
1732	ENSG00000124104
176	ENSG00000124107
220	ENSG00000124116
5321	ENSG00000124120
2354	ENSG00000124126
2560	ENSG00000124134
5669	ENSG00000124140
1120	ENSG00000124143
1976	ENSG00000124145
3460	ENSG00000124151
9295	ENSG00000124155
212	ENSG00000124157
322	ENSG00000124159
1315	ENSG00000124160
7197	ENSG00000124164
3305	ENSG00000124171
4839	ENSG00000124172
3878	ENSG00000124177
4005	ENSG00000124181
930	ENSG00000124191
4079	ENSG00000124193
1965	ENSG00000124194
84	ENSG00000124196
3494	ENSG00000124198
2338	ENSG00000124201
4370	ENSG00000124203
1711	ENSG00000124205
522	ENSG00000124207
1644	ENSG00000124208
7804	ENSG00000124209
4046	ENSG00000124212
1539	ENSG00000124214
2134	ENSG00000124215
830	ENSG00000124216
3706	ENSG00000124217
3761	ENSG00000124222
3661	ENSG00000124225
2300	ENSG00000124226
540	ENSG00000124228
1011	ENSG00000124232
216	ENSG00000124233
328	ENSG00000124237
6714	ENSG00000124243
1475	ENSG00000124249
1344	ENSG00000124251
2308	ENSG00000124253
922	ENSG00000124256
219	ENSG00000124257
1201	ENSG00000124260
3098	ENSG00000124275
1528	ENSG00000124279
912	ENSG00000124299
446	ENSG00000124302
8124	ENSG00000124313
2236	ENSG00000124333
965	ENSG00000124334
2120	ENSG00000124343
5252	ENSG00000124356
2748	ENSG00000124357
286	ENSG00000124370
5740	ENSG00000124374
1220	ENSG00000124380
731	ENSG00000124383
401	ENSG00000124391
7903	ENSG00000124406
4700	ENSG00000124422
2089	ENSG00000124429
5206	ENSG00000124440
1899	ENSG00000124444
71	ENSG00000124449
758	ENSG00000124459
564	ENSG00000124466
1571	ENSG00000124467
1274	ENSG00000124469
1023	ENSG00000124479
4055	ENSG00000124486
415	ENSG00000124490
1868	ENSG00000124491
6152	ENSG00000124493
3414	ENSG00000124496
2701	ENSG00000124507
4372	ENSG00000124508
5298	ENSG00000124523
2920	ENSG00000124532
1670	ENSG00000124535
807	ENSG00000124541
1248	ENSG00000124557
224	ENSG00000124562
2167	ENSG00000124564
1179	ENSG00000124568
1143	ENSG00000124570
3443	ENSG00000124571
339	ENSG00000124574
944	ENSG00000124587
9398	ENSG00000124588
3073	ENSG00000124593
3879	ENSG00000124596
1462	ENSG00000124602
893	ENSG00000124608
2457	ENSG00000124613
729	ENSG00000124614
3507	ENSG00000124615
569	ENSG00000124635
2211	ENSG00000124641
552	ENSG00000124659
472	ENSG00000124664
2333	ENSG00000124678
419	ENSG00000124688
432	ENSG00000124701
565	ENSG00000124702
174	ENSG00000124713
510	ENSG00000124721
2332	ENSG00000124731
1327	ENSG00000124733
3697	ENSG00000124743
2190	ENSG00000124749
1539	ENSG00000124762
2660	ENSG00000124766
1370	ENSG00000124767
1490	ENSG00000124772
760	ENSG00000124780
3012	ENSG00000124782
10168	ENSG00000124783
1058	ENSG00000124784
977	ENSG00000124785
481	ENSG00000124786
488	ENSG00000124787
7217	ENSG00000124788
1062	ENSG00000124789
2364	ENSG00000124795
1111	ENSG00000124802
1183	ENSG00000124812
6277	ENSG00000124813
1485	ENSG00000124818
772	ENSG00000124827
2558	ENSG00000124831
1127	ENSG00000124839
1223	ENSG00000124875
